股票代码,昨收,策略数量,策略得分,建议持有期,策略名称
603536.SH,9.18,1,1.2,5,strategy_box_bottom_rebound
600295.SH,9.19,1,1.2,5,strategy_box_bottom_rebound
601519.SH,9.2,1,1.2,5,strategy_box_bottom_rebound
603088.SH,9.2,1,1.2,5,strategy_box_bottom_rebound
600371.SH,9.25,1,1.2,5,strategy_box_bottom_rebound
601566.SH,9.26,1,1.2,5,strategy_box_bottom_rebound
600737.SH,9.27,1,1.2,5,strategy_box_bottom_rebound
603289.SH,9.3,1,1.2,5,strategy_box_bottom_rebound
600827.SH,9.31,1,1.2,5,strategy_box_bottom_rebound
002167.SZ,9.32,1,1.2,5,strategy_box_bottom_rebound
002140.SZ,9.34,1,1.2,5,strategy_box_bottom_rebound
002202.SZ,9.34,1,1.2,5,strategy_box_bottom_rebound
002459.SZ,9.34,1,1.2,5,strategy_box_bottom_rebound
002559.SZ,9.34,1,1.2,5,strategy_box_bottom_rebound
603861.SH,9.35,1,1.2,5,strategy_box_bottom_rebound
002255.SZ,9.39,1,1.2,5,strategy_box_bottom_rebound
000779.SZ,9.41,1,1.2,5,strategy_box_bottom_rebound
603053.SH,9.41,1,1.2,5,strategy_box_bottom_rebound
600004.SH,9.44,1,1.2,5,strategy_box_bottom_rebound
002748.SZ,9.48,1,1.2,5,strategy_macd_divergent_gold_cross
603055.SH,9.48,1,1.2,5,strategy_box_bottom_rebound
603909.SH,9.48,1,1.2,5,strategy_ma_convergence_start
601985.SH,9.49,1,1.2,5,strategy_box_bottom_rebound
600958.SH,9.51,1,1.2,5,strategy_box_bottom_rebound
002079.SZ,9.53,1,1.2,5,strategy_box_bottom_rebound
600039.SH,9.53,1,1.2,5,strategy_ma_convergence_start
600203.SH,9.54,1,1.2,5,strategy_box_bottom_rebound
002242.SZ,9.59,1,1.2,5,strategy_box_bottom_rebound
605199.SH,9.59,1,1.2,5,strategy_box_bottom_rebound
603098.SH,9.61,1,1.2,5,strategy_box_bottom_rebound
600452.SH,9.66,1,1.2,5,strategy_box_bottom_rebound
603299.SH,9.7,1,1.2,5,strategy_box_bottom_rebound
601208.SH,9.72,1,1.2,5,strategy_macd_divergent_gold_cross
603966.SH,9.72,1,1.2,5,strategy_box_bottom_rebound
600025.SH,9.73,1,1.2,5,strategy_box_bottom_rebound
603565.SH,9.8,1,1.2,5,strategy_box_bottom_rebound
002041.SZ,9.89,1,1.2,5,strategy_box_bottom_rebound
600718.SH,9.9,1,1.2,5,strategy_box_bottom_rebound
605368.SH,9.91,1,1.2,5,strategy_box_bottom_rebound
000528.SZ,9.92,1,1.2,5,strategy_box_bottom_rebound
000829.SZ,9.95,1,1.2,5,strategy_box_bottom_rebound
002125.SZ,9.96,1,1.2,5,strategy_box_bottom_rebound
600846.SH,9.96,1,1.2,5,strategy_consolidation_breakout_preparation
600995.SH,9.96,1,1.2,5,strategy_box_bottom_rebound
600775.SH,9.98,1,1.2,5,strategy_box_bottom_rebound
002043.SZ,10.0,1,1.2,5,strategy_box_bottom_rebound
002170.SZ,10.0,1,1.2,5,strategy_box_bottom_rebound
002203.SZ,10.01,1,1.2,5,strategy_box_bottom_rebound
603118.SH,10.01,1,1.2,5,strategy_macd_divergent_gold_cross
002324.SZ,10.02,1,1.2,5,strategy_box_bottom_rebound
002668.SZ,10.02,1,1.2,5,strategy_box_bottom_rebound
603010.SH,10.02,1,1.2,5,strategy_box_bottom_rebound
002695.SZ,10.04,1,1.2,5,strategy_box_bottom_rebound
600839.SH,10.06,1,1.2,5,strategy_box_bottom_rebound
601019.SH,10.06,1,1.2,5,strategy_box_bottom_rebound
601696.SH,10.06,1,1.2,5,strategy_box_bottom_rebound
600026.SH,10.08,1,1.2,5,strategy_box_bottom_rebound
603803.SH,10.13,1,1.2,5,strategy_ma_convergence_start
600742.SH,10.14,1,1.2,5,strategy_box_bottom_rebound
002911.SZ,10.15,1,1.2,5,strategy_box_bottom_rebound
600199.SH,10.15,1,1.2,5,strategy_box_bottom_rebound
002106.SZ,10.17,1,1.2,5,strategy_box_bottom_rebound
002111.SZ,10.18,1,1.2,5,strategy_box_bottom_rebound
600097.SH,10.18,1,1.2,5,strategy_box_bottom_rebound
000920.SZ,10.19,1,1.2,5,strategy_box_bottom_rebound
002272.SZ,10.19,1,1.2,5,strategy_box_bottom_rebound
601615.SH,10.22,1,1.2,5,strategy_box_bottom_rebound
002254.SZ,10.24,1,1.2,5,strategy_box_bottom_rebound
600822.SH,10.24,1,1.2,5,strategy_box_bottom_rebound
600283.SH,10.28,1,1.2,5,strategy_box_bottom_rebound
002953.SZ,10.34,1,1.2,5,strategy_box_bottom_rebound
603801.SH,10.35,1,1.2,5,strategy_box_bottom_rebound
603466.SH,10.36,1,1.2,5,strategy_box_bottom_rebound
600230.SH,10.38,1,1.2,5,strategy_box_bottom_rebound
603648.SH,10.38,1,1.2,5,strategy_box_bottom_rebound
002052.SZ,10.39,1,1.2,5,strategy_ma_convergence_start
600661.SH,10.39,1,1.2,5,strategy_ma_convergence_start
600894.SH,10.39,1,1.2,5,strategy_box_bottom_rebound
600837.SH,10.41,1,1.2,5,strategy_box_bottom_rebound
603600.SH,10.47,1,1.2,5,strategy_box_bottom_rebound
000823.SZ,10.51,1,1.2,5,strategy_ma_convergence_start
001208.SZ,10.51,1,1.2,5,strategy_box_bottom_rebound
002205.SZ,10.52,1,1.2,5,strategy_consolidation_breakout_preparation
600099.SH,10.53,1,1.2,5,strategy_box_bottom_rebound
600776.SH,10.55,1,1.2,5,strategy_box_bottom_rebound
601898.SH,10.55,1,1.2,5,strategy_box_bottom_rebound
000411.SZ,10.56,1,1.2,5,strategy_box_bottom_rebound
603703.SH,10.57,1,1.2,5,strategy_box_bottom_rebound
600714.SH,10.58,1,1.2,5,strategy_box_bottom_rebound
600101.SH,10.59,1,1.2,5,strategy_box_bottom_rebound
600873.SH,10.61,1,1.2,5,strategy_box_bottom_rebound
601229.SH,10.64,1,1.2,5,strategy_box_bottom_rebound
601878.SH,10.64,1,1.2,5,strategy_box_bottom_rebound
600769.SH,10.66,1,1.2,5,strategy_box_bottom_rebound
603081.SH,10.67,1,1.2,5,strategy_box_bottom_rebound
600479.SH,10.7,1,1.2,5,strategy_box_bottom_rebound
000922.SZ,10.74,1,1.2,5,strategy_box_bottom_rebound
600739.SH,10.8,1,1.2,5,strategy_ma_convergence_start
002150.SZ,10.81,1,1.2,5,strategy_box_bottom_rebound
601116.SH,10.83,1,1.2,5,strategy_box_bottom_rebound
601699.SH,10.84,1,1.2,5,strategy_box_bottom_rebound
603033.SH,10.85,1,1.2,5,strategy_box_bottom_rebound
601233.SH,10.86,1,1.2,5,strategy_box_bottom_rebound
603708.SH,10.89,1,1.2,5,strategy_box_bottom_rebound
605228.SH,10.92,1,1.2,5,strategy_box_bottom_rebound
600732.SH,10.93,1,1.2,5,strategy_box_bottom_rebound
600435.SH,11.0,1,1.2,5,strategy_box_bottom_rebound
603225.SH,11.0,1,1.2,5,strategy_box_bottom_rebound
002296.SZ,11.02,1,1.2,5,strategy_box_bottom_rebound
000821.SZ,11.04,1,1.2,5,strategy_box_bottom_rebound
600768.SH,11.04,1,1.2,5,strategy_ma_convergence_start
603165.SH,11.04,1,1.2,5,strategy_box_bottom_rebound
002271.SZ,11.08,1,1.2,5,strategy_box_bottom_rebound
002643.SZ,11.08,1,1.2,5,strategy_box_bottom_rebound
002820.SZ,11.08,1,1.2,5,strategy_box_bottom_rebound
001217.SZ,11.1,1,1.2,5,strategy_box_bottom_rebound
600552.SH,11.11,1,1.2,5,strategy_box_bottom_rebound
002372.SZ,11.12,1,1.2,5,strategy_box_bottom_rebound
605580.SH,11.14,1,1.2,5,strategy_box_bottom_rebound
600919.SH,11.15,1,1.2,5,strategy_ma_convergence_start
000957.SZ,11.16,1,1.2,5,strategy_box_bottom_rebound
600619.SH,11.17,1,1.2,5,strategy_box_bottom_rebound
002497.SZ,11.19,1,1.2,5,strategy_box_bottom_rebound
002883.SZ,11.19,1,1.2,5,strategy_macd_divergent_gold_cross
600350.SH,11.2,1,1.2,5,strategy_box_bottom_rebound
603386.SH,11.2,1,1.2,5,strategy_ma_convergence_start
600548.SH,11.23,1,1.2,5,strategy_box_bottom_rebound
603567.SH,11.25,1,1.2,5,strategy_box_bottom_rebound
002003.SZ,11.27,1,1.2,5,strategy_box_bottom_rebound
002312.SZ,11.28,1,1.2,5,strategy_box_bottom_rebound
605007.SH,11.3,1,1.2,5,strategy_box_bottom_rebound
002810.SZ,11.33,1,1.2,5,strategy_box_bottom_rebound
601963.SH,11.34,1,1.2,5,strategy_ma_convergence_start
002416.SZ,11.36,1,1.2,5,strategy_box_bottom_rebound
600176.SH,11.36,1,1.2,5,strategy_box_bottom_rebound
002011.SZ,11.38,1,1.2,5,strategy_box_bottom_rebound
601133.SH,11.38,1,1.2,5,strategy_box_bottom_rebound
603218.SH,11.46,1,1.2,5,strategy_box_bottom_rebound
603327.SH,11.5,1,1.2,5,strategy_box_bottom_rebound
600458.SH,11.56,1,1.2,5,strategy_box_bottom_rebound
603787.SH,11.57,1,1.2,5,strategy_box_bottom_rebound
002182.SZ,11.58,1,1.2,5,strategy_box_bottom_rebound
600388.SH,11.59,1,1.2,5,strategy_box_bottom_rebound
002543.SZ,11.61,1,1.2,5,strategy_box_bottom_rebound
002216.SZ,11.65,1,1.2,5,strategy_box_bottom_rebound
600818.SH,11.65,1,1.2,5,strategy_ma_convergence_start
002088.SZ,11.7,1,1.2,5,strategy_box_bottom_rebound
002423.SZ,11.7,1,1.2,5,strategy_box_bottom_rebound
603890.SH,11.7,1,1.2,5,strategy_box_bottom_rebound
002144.SZ,11.71,1,1.2,5,strategy_box_bottom_rebound
603027.SH,11.72,1,1.2,5,strategy_box_bottom_rebound
600860.SH,11.74,1,1.2,5,strategy_box_bottom_rebound
603700.SH,11.76,1,1.2,5,strategy_box_bottom_rebound
600054.SH,11.77,1,1.2,5,strategy_box_bottom_rebound
002407.SZ,11.79,1,1.2,5,strategy_box_bottom_rebound
601928.SH,11.82,1,1.2,5,strategy_box_bottom_rebound
000810.SZ,11.84,1,1.2,5,strategy_annual_line_breakout
002725.SZ,11.84,1,1.2,5,strategy_box_bottom_rebound
603187.SH,11.84,1,1.2,5,strategy_box_bottom_rebound
002456.SZ,11.94,1,1.2,5,strategy_box_bottom_rebound
002846.SZ,11.95,1,1.2,5,strategy_macd_divergent_gold_cross
600689.SH,11.95,1,1.2,5,strategy_box_bottom_rebound
002703.SZ,12.02,1,1.2,5,strategy_box_bottom_rebound
603303.SH,12.02,1,1.2,5,strategy_box_bottom_rebound
003003.SZ,12.04,1,1.2,5,strategy_box_bottom_rebound
603015.SH,12.06,1,1.2,5,strategy_box_bottom_rebound
001376.SZ,12.08,1,1.2,5,strategy_box_bottom_rebound
603161.SH,12.08,1,1.2,5,strategy_box_bottom_rebound
002654.SZ,12.12,1,1.2,5,strategy_annual_line_breakout
600785.SH,12.15,1,1.2,5,strategy_box_bottom_rebound
600703.SH,12.16,1,1.2,5,strategy_box_bottom_rebound
603439.SH,12.16,1,1.2,5,strategy_box_bottom_rebound
600072.SH,12.17,1,1.2,5,strategy_box_bottom_rebound
002101.SZ,12.21,1,1.2,5,strategy_box_bottom_rebound
002096.SZ,12.23,1,1.2,5,strategy_annual_line_breakout
002245.SZ,12.23,1,1.2,5,strategy_box_bottom_rebound
603071.SH,12.23,1,1.2,5,strategy_box_bottom_rebound
002782.SZ,12.24,1,1.2,5,strategy_box_bottom_rebound
603806.SH,12.26,1,1.2,5,strategy_box_bottom_rebound
002670.SZ,12.29,1,1.2,5,strategy_box_bottom_rebound
603977.SH,12.29,1,1.2,5,strategy_box_bottom_rebound
600000.SH,12.32,1,1.2,5,strategy_ma_convergence_start
000551.SZ,12.34,1,1.2,5,strategy_box_bottom_rebound
601058.SH,12.34,1,1.2,5,strategy_box_bottom_rebound
603315.SH,12.4,1,1.2,5,strategy_box_bottom_rebound
603587.SH,12.41,1,1.2,5,strategy_box_bottom_rebound
600292.SH,12.45,1,1.2,5,strategy_box_bottom_rebound
000969.SZ,12.47,1,1.2,5,strategy_box_bottom_rebound
001965.SZ,12.56,1,1.2,5,strategy_box_bottom_rebound
000610.SZ,12.58,1,1.2,5,strategy_box_bottom_rebound
002655.SZ,12.59,1,1.2,5,strategy_box_bottom_rebound
600188.SH,12.6,1,1.2,5,strategy_box_bottom_rebound
002818.SZ,12.8,1,1.2,5,strategy_box_bottom_rebound
600233.SH,12.81,1,1.2,5,strategy_box_bottom_rebound
002112.SZ,12.86,1,1.2,5,strategy_box_bottom_rebound
605577.SH,12.88,1,1.2,5,strategy_box_bottom_rebound
603668.SH,12.95,1,1.2,5,strategy_box_bottom_rebound
603230.SH,13.02,1,1.2,5,strategy_box_bottom_rebound
603758.SH,13.1,1,1.2,5,strategy_ma_convergence_start
002635.SZ,13.12,1,1.2,5,strategy_box_bottom_rebound
002507.SZ,13.14,1,1.2,5,strategy_box_bottom_rebound
002351.SZ,13.15,1,1.2,5,strategy_box_bottom_rebound
001216.SZ,13.17,1,1.2,5,strategy_box_bottom_rebound
600367.SH,13.19,1,1.2,5,strategy_box_bottom_rebound
600955.SH,13.19,1,1.2,5,strategy_box_bottom_rebound
603886.SH,13.19,1,1.2,5,strategy_box_bottom_rebound
002056.SZ,13.25,1,1.2,5,strategy_box_bottom_rebound
603917.SH,13.26,1,1.2,5,strategy_box_bottom_rebound
002803.SZ,13.27,1,1.2,5,strategy_box_bottom_rebound
603070.SH,13.29,1,1.2,5,strategy_ma_convergence_start
600633.SH,13.32,1,1.2,5,strategy_box_bottom_rebound
600679.SH,13.35,1,1.2,5,strategy_box_bottom_rebound
603685.SH,13.35,1,1.2,5,strategy_ma_convergence_start
002823.SZ,13.37,1,1.2,5,strategy_box_bottom_rebound
601606.SH,13.4,1,1.2,5,strategy_box_bottom_rebound
002462.SZ,13.48,1,1.2,5,strategy_box_bottom_rebound
603170.SH,13.53,1,1.2,5,strategy_box_bottom_rebound
603035.SH,13.54,1,1.2,5,strategy_box_bottom_rebound
603155.SH,13.54,1,1.2,5,strategy_box_bottom_rebound
002077.SZ,13.55,1,1.2,5,strategy_box_bottom_rebound
002917.SZ,13.59,1,1.2,5,strategy_box_bottom_rebound
001387.SZ,13.6,1,1.2,5,strategy_box_bottom_rebound
000885.SZ,13.74,1,1.2,5,strategy_box_bottom_rebound
603738.SH,13.76,1,1.2,5,strategy_box_bottom_rebound
002945.SZ,13.79,1,1.2,5,strategy_box_bottom_rebound
603871.SH,13.79,1,1.2,5,strategy_box_bottom_rebound
600272.SH,13.81,1,1.2,5,strategy_box_bottom_rebound
601163.SH,13.81,1,1.2,5,strategy_box_bottom_rebound
603938.SH,13.83,1,1.2,5,strategy_box_bottom_rebound
600992.SH,13.86,1,1.2,5,strategy_box_bottom_rebound
603836.SH,13.87,1,1.2,5,strategy_ma_convergence_start
600113.SH,13.94,1,1.2,5,strategy_box_bottom_rebound
002572.SZ,13.95,1,1.2,5,strategy_box_bottom_rebound
600641.SH,13.95,1,1.2,5,strategy_box_bottom_rebound
600859.SH,13.95,1,1.2,5,strategy_box_bottom_rebound
603239.SH,13.97,1,1.2,5,strategy_box_bottom_rebound
603813.SH,14.01,1,1.2,5,strategy_ma_convergence_start
003039.SZ,14.02,1,1.2,5,strategy_box_bottom_rebound
002552.SZ,14.03,1,1.2,5,strategy_ma_convergence_start
002921.SZ,14.04,1,1.2,5,strategy_box_bottom_rebound
603138.SH,14.04,1,1.2,5,strategy_macd_divergent_gold_cross
002949.SZ,14.15,1,1.2,5,strategy_ma_convergence_start
003015.SZ,14.17,1,1.2,5,strategy_box_bottom_rebound
603819.SH,14.2,1,1.2,5,strategy_box_bottom_rebound
000739.SZ,14.21,1,1.2,5,strategy_box_bottom_rebound
603185.SH,14.21,1,1.2,5,strategy_box_bottom_rebound
002962.SZ,14.24,1,1.2,5,strategy_box_bottom_rebound
000722.SZ,14.33,1,1.2,5,strategy_macd_divergent_gold_cross
002705.SZ,14.35,1,1.2,5,strategy_box_bottom_rebound
002802.SZ,14.38,1,1.2,5,strategy_box_bottom_rebound
002536.SZ,14.4,1,1.2,5,strategy_box_bottom_rebound
603809.SH,14.4,1,1.2,5,strategy_box_bottom_rebound
605056.SH,14.4,1,1.2,5,strategy_box_bottom_rebound
002603.SZ,14.47,1,1.2,5,strategy_box_bottom_rebound
601012.SH,14.47,1,1.2,5,strategy_box_bottom_rebound
600668.SH,14.51,1,1.2,5,strategy_ma_convergence_start
601966.SH,14.51,1,1.2,5,strategy_box_bottom_rebound
603219.SH,14.51,1,1.2,5,strategy_box_bottom_rebound
002675.SZ,14.58,1,1.2,5,strategy_box_bottom_rebound
001356.SZ,14.68,1,1.2,5,strategy_box_bottom_rebound
600897.SH,14.69,1,1.2,5,strategy_box_bottom_rebound
603727.SH,14.69,1,1.2,5,strategy_consolidation_breakout_preparation
002792.SZ,14.7,1,1.2,5,strategy_box_bottom_rebound
000807.SZ,14.71,1,1.2,5,strategy_box_bottom_rebound
002935.SZ,14.72,1,1.2,5,strategy_box_bottom_rebound
600258.SH,14.73,1,1.2,5,strategy_box_bottom_rebound
603848.SH,14.74,1,1.2,5,strategy_box_bottom_rebound
605365.SH,14.74,1,1.2,5,strategy_box_bottom_rebound
002009.SZ,14.75,1,1.2,5,strategy_box_bottom_rebound
002527.SZ,14.76,1,1.2,5,strategy_box_bottom_rebound
000066.SZ,14.8,1,1.2,5,strategy_box_bottom_rebound
003013.SZ,14.85,1,1.2,5,strategy_box_bottom_rebound
603877.SH,14.85,1,1.2,5,strategy_box_bottom_rebound
603978.SH,14.87,1,1.2,5,strategy_ma_convergence_start
605222.SH,14.92,1,1.2,5,strategy_box_bottom_rebound
001201.SZ,14.94,1,1.2,5,strategy_box_bottom_rebound
600346.SH,14.98,1,1.2,5,strategy_box_bottom_rebound
002299.SZ,14.99,1,1.2,5,strategy_box_bottom_rebound
603196.SH,15.0,1,1.2,5,strategy_box_bottom_rebound
603209.SH,15.01,1,1.2,5,strategy_ma_convergence_start
603970.SH,15.01,1,1.2,5,strategy_macd_divergent_gold_cross
601811.SH,15.11,1,1.2,5,strategy_box_bottom_rebound
600886.SH,15.13,1,1.2,5,strategy_box_bottom_rebound
603933.SH,15.16,1,1.2,5,strategy_box_bottom_rebound
002718.SZ,15.2,1,1.2,5,strategy_ma_convergence_start
603602.SH,15.23,1,1.2,5,strategy_box_bottom_rebound
001239.SZ,15.24,1,1.2,5,strategy_box_bottom_rebound
002119.SZ,15.3,1,1.2,5,strategy_box_bottom_rebound
603107.SH,15.3,1,1.2,5,strategy_box_bottom_rebound
002824.SZ,15.31,1,1.2,5,strategy_box_bottom_rebound
600487.SH,15.36,1,1.2,5,strategy_box_bottom_rebound
002698.SZ,15.43,1,1.2,5,strategy_box_bottom_rebound
600422.SH,15.47,1,1.2,5,strategy_box_bottom_rebound
600587.SH,15.5,1,1.2,5,strategy_box_bottom_rebound
002048.SZ,15.53,1,1.2,5,strategy_box_bottom_rebound
600560.SH,15.59,1,1.2,5,strategy_box_bottom_rebound
600312.SH,15.62,1,1.2,5,strategy_box_bottom_rebound
002737.SZ,15.73,1,1.2,5,strategy_box_bottom_rebound
002884.SZ,15.77,1,1.2,5,strategy_box_bottom_rebound
000860.SZ,15.78,1,1.2,5,strategy_box_bottom_rebound
002039.SZ,15.86,1,1.2,5,strategy_box_bottom_rebound
000801.SZ,15.87,1,1.2,5,strategy_box_bottom_rebound
603788.SH,15.88,1,1.2,5,strategy_box_bottom_rebound
601900.SH,15.95,1,1.2,5,strategy_box_bottom_rebound
002085.SZ,15.99,1,1.2,5,strategy_box_bottom_rebound
603659.SH,15.99,1,1.2,5,strategy_box_bottom_rebound
600765.SH,16.06,1,1.2,5,strategy_box_bottom_rebound
601702.SH,16.06,1,1.2,5,strategy_box_bottom_rebound
002046.SZ,16.07,1,1.2,5,strategy_box_bottom_rebound
002957.SZ,16.09,1,1.2,5,strategy_box_bottom_rebound
600438.SH,16.09,1,1.2,5,strategy_box_bottom_rebound
603995.SH,16.15,1,1.2,5,strategy_box_bottom_rebound
001205.SZ,16.16,1,1.2,5,strategy_box_bottom_rebound
002722.SZ,16.16,1,1.2,5,strategy_ma_convergence_start
601089.SH,16.18,1,1.2,5,strategy_box_bottom_rebound
603036.SH,16.18,1,1.2,5,strategy_macd_divergent_gold_cross
605077.SH,16.18,1,1.2,5,strategy_box_bottom_rebound
600088.SH,16.2,1,1.2,5,strategy_box_bottom_rebound
601126.SH,16.21,1,1.2,5,strategy_box_bottom_rebound
003025.SZ,16.22,1,1.2,5,strategy_box_bottom_rebound
603279.SH,16.23,1,1.2,5,strategy_box_bottom_rebound
603517.SH,16.31,1,1.2,5,strategy_box_bottom_rebound
002576.SZ,16.33,1,1.2,5,strategy_box_bottom_rebound
002925.SZ,16.35,1,1.2,5,strategy_box_bottom_rebound
600674.SH,16.42,1,1.2,5,strategy_box_bottom_rebound
603050.SH,16.43,1,1.2,5,strategy_ma_convergence_start
600989.SH,16.46,1,1.2,5,strategy_ma_convergence_start
002967.SZ,16.49,1,1.2,5,strategy_box_bottom_rebound
600999.SH,16.5,1,1.2,5,strategy_box_bottom_rebound
603858.SH,16.5,1,1.2,5,strategy_box_bottom_rebound
000933.SZ,16.52,1,1.2,5,strategy_box_bottom_rebound
002601.SZ,16.53,1,1.2,5,strategy_box_bottom_rebound
603282.SH,16.53,1,1.2,5,strategy_box_bottom_rebound
000623.SZ,16.54,1,1.2,5,strategy_box_bottom_rebound
001289.SZ,16.55,1,1.2,5,strategy_box_bottom_rebound
600761.SH,16.56,1,1.2,5,strategy_box_bottom_rebound
000519.SZ,16.57,1,1.2,5,strategy_box_bottom_rebound
002006.SZ,16.68,1,1.2,5,strategy_box_bottom_rebound
002767.SZ,16.68,1,1.2,5,strategy_box_bottom_rebound
603037.SH,16.7,1,1.2,5,strategy_box_bottom_rebound
605339.SH,16.83,1,1.2,5,strategy_box_bottom_rebound
001278.SZ,16.88,1,1.2,5,strategy_box_bottom_rebound
601020.SH,16.88,1,1.2,5,strategy_macd_divergent_gold_cross
605183.SH,16.96,1,1.2,5,strategy_annual_line_breakout
603215.SH,16.98,1,1.2,5,strategy_box_bottom_rebound
002648.SZ,17.04,1,1.2,5,strategy_box_bottom_rebound
600559.SH,17.05,1,1.2,5,strategy_box_bottom_rebound
002855.SZ,17.21,1,1.2,5,strategy_box_bottom_rebound
002709.SZ,17.22,1,1.2,5,strategy_box_bottom_rebound
000887.SZ,17.26,1,1.2,5,strategy_box_bottom_rebound
603233.SH,17.28,1,1.2,5,strategy_box_bottom_rebound
002158.SZ,17.4,1,1.2,5,strategy_box_bottom_rebound
600206.SH,17.4,1,1.2,5,strategy_box_bottom_rebound
603096.SH,17.43,1,1.2,5,strategy_box_bottom_rebound
603619.SH,17.47,1,1.2,5,strategy_ma_convergence_start
002034.SZ,17.49,1,1.2,5,strategy_box_bottom_rebound
603698.SH,17.49,1,1.2,5,strategy_box_bottom_rebound
603701.SH,17.54,1,1.2,5,strategy_box_bottom_rebound
603638.SH,17.57,1,1.2,5,strategy_box_bottom_rebound
603586.SH,17.62,1,1.2,5,strategy_box_bottom_rebound
603887.SH,17.7,1,1.2,5,strategy_box_bottom_rebound
000021.SZ,17.72,1,1.2,5,strategy_box_bottom_rebound
000951.SZ,17.76,1,1.2,5,strategy_box_bottom_rebound
600741.SH,17.79,1,1.2,5,strategy_box_bottom_rebound
603515.SH,17.91,1,1.2,5,strategy_box_bottom_rebound
002888.SZ,17.93,1,1.2,5,strategy_box_bottom_rebound
001209.SZ,17.95,1,1.2,5,strategy_box_bottom_rebound
001287.SZ,17.99,1,1.2,5,strategy_box_bottom_rebound
603201.SH,18.06,1,1.2,5,strategy_box_bottom_rebound
603776.SH,18.13,1,1.2,5,strategy_box_bottom_rebound
003011.SZ,18.14,1,1.2,5,strategy_ma_convergence_start
002149.SZ,18.27,1,1.2,5,strategy_box_bottom_rebound
603266.SH,18.28,1,1.2,5,strategy_box_bottom_rebound
002541.SZ,18.31,1,1.2,5,strategy_box_bottom_rebound
002838.SZ,18.33,1,1.2,5,strategy_ma_convergence_start
603790.SH,18.39,1,1.2,5,strategy_ma_convergence_start
001324.SZ,18.41,1,1.2,5,strategy_box_bottom_rebound
600031.SH,18.47,1,1.2,5,strategy_box_bottom_rebound
603048.SH,18.48,1,1.2,5,strategy_box_bottom_rebound
603656.SH,18.48,1,1.2,5,strategy_box_bottom_rebound
603948.SH,18.48,1,1.2,5,strategy_box_bottom_rebound
603211.SH,18.51,1,1.2,5,strategy_ma_convergence_start
000762.SZ,18.52,1,1.2,5,strategy_box_bottom_rebound
002984.SZ,18.56,1,1.2,5,strategy_box_bottom_rebound
605060.SH,18.62,1,1.2,5,strategy_box_bottom_rebound
600872.SH,18.65,1,1.2,5,strategy_box_bottom_rebound
601882.SH,18.7,1,1.2,5,strategy_box_bottom_rebound
600506.SH,18.84,1,1.2,5,strategy_box_bottom_rebound
603706.SH,18.85,1,1.2,5,strategy_box_bottom_rebound
002428.SZ,18.9,1,1.2,5,strategy_box_bottom_rebound
002402.SZ,18.98,1,1.2,5,strategy_box_bottom_rebound
002859.SZ,18.98,1,1.2,5,strategy_box_bottom_rebound
601136.SH,18.98,1,1.2,5,strategy_box_bottom_rebound
603298.SH,19.03,1,1.2,5,strategy_box_bottom_rebound
002508.SZ,19.05,1,1.2,5,strategy_box_bottom_rebound
600501.SH,19.07,1,1.2,5,strategy_box_bottom_rebound
002430.SZ,19.19,1,1.2,5,strategy_box_bottom_rebound
600114.SH,19.2,1,1.2,5,strategy_box_bottom_rebound
002273.SZ,19.22,1,1.2,5,strategy_macd_divergent_gold_cross
603595.SH,19.37,1,1.2,5,strategy_ma_convergence_start
002747.SZ,19.44,1,1.2,5,strategy_box_bottom_rebound
603826.SH,19.45,1,1.2,5,strategy_box_bottom_rebound
600062.SH,19.54,1,1.2,5,strategy_box_bottom_rebound
603533.SH,19.67,1,1.2,5,strategy_box_bottom_rebound
605003.SH,19.86,1,1.2,5,strategy_consolidation_breakout_preparation
003038.SZ,19.9,1,1.2,5,strategy_box_bottom_rebound
000581.SZ,19.91,1,1.2,5,strategy_box_bottom_rebound
603214.SH,19.96,1,1.2,5,strategy_box_bottom_rebound
002903.SZ,19.99,1,1.2,5,strategy_box_bottom_rebound
600861.SH,20.0,1,1.2,5,strategy_box_bottom_rebound
603139.SH,20.01,1,1.2,5,strategy_box_bottom_rebound
601225.SH,20.03,1,1.2,5,strategy_box_bottom_rebound
002577.SZ,20.07,1,1.2,5,strategy_box_bottom_rebound
001333.SZ,20.23,1,1.2,5,strategy_box_bottom_rebound
603210.SH,20.28,1,1.2,5,strategy_box_bottom_rebound
603100.SH,20.34,1,1.2,5,strategy_box_bottom_rebound
603348.SH,20.34,1,1.2,5,strategy_box_bottom_rebound
000681.SZ,20.37,1,1.2,5,strategy_box_bottom_rebound
603733.SH,20.42,1,1.2,5,strategy_box_bottom_rebound
002899.SZ,20.52,1,1.2,5,strategy_box_bottom_rebound
001288.SZ,20.58,1,1.2,5,strategy_macd_divergent_gold_cross
000032.SZ,20.78,1,1.2,5,strategy_macd_divergent_gold_cross
600129.SH,20.85,1,1.2,5,strategy_box_bottom_rebound
605108.SH,20.94,1,1.2,5,strategy_box_bottom_rebound
600141.SH,21.03,1,1.2,5,strategy_box_bottom_rebound
605179.SH,21.1,1,1.2,5,strategy_box_bottom_rebound
605186.SH,21.1,1,1.2,5,strategy_consolidation_breakout_preparation
001336.SZ,21.11,1,1.2,5,strategy_macd_divergent_gold_cross
603308.SH,21.18,1,1.2,5,strategy_ma_convergence_start
603381.SH,21.23,1,1.2,5,strategy_box_bottom_rebound
