股票代码,现价,昨收,策略数量,策略名称
603389,,16.99,1,strategy_plate_breakout_post_close
603444,,320.48,1,strategy_plate_breakout_post_close
603615,,25.05,1,strategy_plate_breakout_post_close
603661,,30.46,1,strategy_plate_breakout_post_close
603669,,5.78,1,strategy_plate_breakout_post_close
603759,,8.9,1,strategy_plate_breakout_post_close
603931,,28.11,1,strategy_plate_breakout_post_close
605011,,23.26,1,strategy_plate_breakout_post_close
605389,,47.18,1,strategy_plate_breakout_post_close
831039,,11.58,1,strategy_plate_breakout_post_close
837046,,16.93,1,strategy_plate_breakout_post_close
001389,,60.02,2,"strategy_ma_convergence_start, strategy_macd_divergent_gold_cross"
603103,,16.27,2,"strategy_ma_convergence_start, strategy_macd_divergent_gold_cross"
002714,,41.99,1,strategy_ma_convergence_start
002739,,11.52,1,strategy_ma_convergence_start
600609,,5.36,1,strategy_ma_convergence_start
601126,,16.43,1,strategy_ma_convergence_start
603129,,223.49,1,strategy_ma_convergence_start
603379,,49.23,1,strategy_ma_convergence_start
603816,,25.46,1,strategy_ma_convergence_start
605499,,321.7,1,strategy_ma_convergence_start
002170,,10.7,3,"strategy_consolidation_breakout_preparation, strategy_ma_convergence_start, strategy_macd_divergent_gold_cross"
002592,,6.46,1,strategy_consolidation_breakout_preparation
603529,,35.06,1,strategy_consolidation_breakout_preparation
002810,,13.15,3,"strategy_check_breakout_batch, strategy_top_gainers, strategy_plate_breakout_post_close"
603203,,27.36,3,"strategy_check_breakout_batch, strategy_top_gainers, strategy_plate_breakout_post_close"
002786,,10.14,2,"strategy_check_breakout_batch, strategy_plate_breakout_post_close"
601218,,4.52,2,"strategy_check_breakout_batch, strategy_plate_breakout_post_close"
000333,,72.11,1,strategy_box_bottom_rebound
000596,,131.68,1,strategy_box_bottom_rebound
002001,,21.31,1,strategy_box_bottom_rebound
002215,,10.31,1,strategy_box_bottom_rebound
002595,,59.23,1,strategy_box_bottom_rebound
600285,,22.45,1,strategy_box_bottom_rebound
600660,,56.87,1,strategy_box_bottom_rebound
603202,,96.82,1,strategy_box_bottom_rebound
603699,,30.29,1,strategy_box_bottom_rebound
