股票代码,现价,昨收,策略数量,策略名称
603678,,37.62,1,strategy_plate_breakout_post_close
603790,,20.53,1,strategy_plate_breakout_post_close
603928,,18.28,1,strategy_plate_breakout_post_close
603929,,33.22,1,strategy_plate_breakout_post_close
833873,,6.92,1,strategy_plate_breakout_post_close
835184,,15.36,1,strategy_plate_breakout_post_close
838837,,18.25,1,strategy_plate_breakout_post_close
839790,,64.84,1,strategy_plate_breakout_post_close
601126,,16.29,1,strategy_macd_divergent_gold_cross
000737,,9.43,1,strategy_ma_convergence_start
002170,,10.21,1,strategy_ma_convergence_start
002739,,11.46,1,strategy_ma_convergence_start
600660,,57.99,1,strategy_ma_convergence_start
603103,,16.03,1,strategy_ma_convergence_start
603202,,97.37,1,strategy_ma_convergence_start
603486,,55.5,1,strategy_ma_convergence_start
603816,,25.1,1,strategy_ma_convergence_start
605499,,324.8,1,strategy_ma_convergence_start
000975,,18.91,1,strategy_box_bottom_rebound
002001,,21.48,1,strategy_box_bottom_rebound
600285,,22.85,1,strategy_box_bottom_rebound
600988,,25.5,1,strategy_box_bottom_rebound
603337,,35.78,1,strategy_box_bottom_rebound
603379,,45.93,1,strategy_box_bottom_rebound
