股票代码,现价,昨收,策略数量,策略名称
601199,,5.4,1,strategy_ma_convergence_start
600050,,5.42,1,strategy_ma_convergence_start
002382,,5.44,1,strategy_ma_convergence_start
600736,,5.44,1,strategy_ma_convergence_start
601988,,5.45,1,strategy_box_bottom_rebound
002697,,5.47,1,strategy_box_bottom_rebound
002333,,5.48,1,strategy_ma_convergence_start
000862,,5.48,1,strategy_box_bottom_rebound
000868,,5.51,1,strategy_box_bottom_rebound
000789,,5.53,1,strategy_ma_convergence_start
600287,,5.53,1,strategy_consolidation_breakout_preparation
000059,,5.54,1,strategy_ma_convergence_start
600821,,5.54,1,strategy_ma_convergence_start
600382,,5.55,2,"strategy_check_breakout_batch, strategy_plate_breakout_post_close"
600078,,5.56,1,strategy_ma_convergence_start
002752,,5.57,1,strategy_ma_convergence_start
002016,,5.6,1,strategy_ma_convergence_start
000599,,5.61,1,strategy_top_gainers
002627,,5.61,1,strategy_ma_convergence_start
601288,,5.61,1,strategy_ma_convergence_start
601390,,5.61,1,strategy_ma_convergence_start
000417,,5.62,1,strategy_box_bottom_rebound
600909,,5.63,1,strategy_ma_convergence_start
601222,,5.64,1,strategy_ma_convergence_start
000650,,5.65,1,strategy_ma_convergence_start
002328,,5.66,1,strategy_macd_divergent_gold_cross
000159,,5.68,4,"strategy_plate_breakout_post_close, strategy_consolidation_breakout_preparation, strategy_ma_convergence_start, strategy_macd_divergent_gold_cross"
601668,,5.69,1,strategy_ma_convergence_start
000567,,5.71,1,strategy_ma_convergence_start
002629,,5.73,1,strategy_plate_breakout_post_close
002676,,5.73,1,strategy_box_bottom_rebound
600997,,5.73,1,strategy_box_bottom_rebound
000665,,5.74,1,strategy_plate_breakout_post_close
002701,,5.74,1,strategy_ma_convergence_start
603588,,5.74,1,strategy_ma_convergence_start
600711,,5.74,2,"strategy_consolidation_breakout_preparation, strategy_ma_convergence_start"
600028,,5.75,1,strategy_ma_convergence_start
002591,,5.77,1,strategy_ma_convergence_start
600864,,5.77,1,strategy_ma_convergence_start
002075,,5.77,1,strategy_box_bottom_rebound
002193,,5.78,1,strategy_ma_convergence_start
600538,,5.81,2,"strategy_consolidation_breakout_preparation, strategy_ma_convergence_start"
601816,,5.81,1,strategy_box_bottom_rebound
002283,,5.83,1,strategy_box_bottom_rebound
600302,,5.84,2,"strategy_ma_convergence_start, strategy_macd_divergent_gold_cross"
000498,,5.85,1,strategy_ma_convergence_start
601686,,5.85,1,strategy_ma_convergence_start
002063,,5.87,1,strategy_ma_convergence_start
600796,,5.87,1,strategy_ma_convergence_start
601789,,5.87,3,"strategy_consolidation_breakout_preparation, strategy_ma_convergence_start, strategy_macd_divergent_gold_cross"
600582,,5.88,1,strategy_box_bottom_rebound
601377,,5.89,1,strategy_ma_convergence_start
601997,,5.91,1,strategy_box_bottom_rebound
600256,,5.97,1,strategy_ma_convergence_start
002483,,5.97,1,strategy_box_bottom_rebound
002491,,5.98,1,strategy_plate_breakout_post_close
600780,,5.98,1,strategy_ma_convergence_start
002302,,6.0,1,strategy_ma_convergence_start
000593,,6.01,1,strategy_ma_convergence_start
002726,,6.01,1,strategy_ma_convergence_start
002546,,6.02,2,"strategy_top_gainers, strategy_plate_breakout_post_close"
002420,,6.03,1,strategy_ma_convergence_start
002746,,6.04,1,strategy_ma_convergence_start
002320,,6.05,2,"strategy_consolidation_breakout_preparation, strategy_ma_convergence_start"
601121,,6.07,1,strategy_ma_convergence_start
600975,,6.08,1,strategy_ma_convergence_start
000735,,6.09,3,"strategy_plate_breakout_post_close, strategy_consolidation_breakout_preparation, strategy_macd_divergent_gold_cross"
603117,,6.09,1,strategy_box_bottom_rebound
000978,,6.1,1,strategy_ma_convergence_start
002300,,6.1,1,strategy_box_bottom_rebound
002207,,6.11,1,strategy_ma_convergence_start
000531,,6.11,1,strategy_box_bottom_rebound
002022,,6.14,2,"strategy_ma_convergence_start, strategy_macd_divergent_gold_cross"
000153,,6.16,1,strategy_ma_convergence_start
600235,,6.16,1,strategy_ma_convergence_start
600185,,6.16,1,strategy_box_bottom_rebound
600354,,6.18,1,strategy_ma_convergence_start
000679,,6.18,1,strategy_box_bottom_rebound
000541,,6.19,1,strategy_box_bottom_rebound
600755,,6.21,1,strategy_box_bottom_rebound
603378,,6.21,1,strategy_box_bottom_rebound
600784,,6.23,1,strategy_ma_convergence_start
002100,,6.23,1,strategy_box_bottom_rebound
002442,,6.24,2,"strategy_ma_convergence_start, strategy_macd_divergent_gold_cross"
002587,,6.25,1,strategy_ma_convergence_start
600918,,6.25,1,strategy_ma_convergence_start
600313,,6.29,1,strategy_ma_convergence_start
600693,,6.3,1,strategy_box_bottom_rebound
000619,,6.31,1,strategy_ma_convergence_start
000886,,6.32,1,strategy_consolidation_breakout_preparation
000791,,6.32,1,strategy_box_bottom_rebound
600611,,6.32,1,strategy_box_bottom_rebound
600186,,6.34,1,strategy_macd_divergent_gold_cross
600232,,6.36,2,"strategy_top_gainers, strategy_plate_breakout_post_close"
000707,,6.36,1,strategy_ma_convergence_start
000554,,6.37,1,strategy_ma_convergence_start
603318,,6.37,1,strategy_box_bottom_rebound
002169,,6.38,1,strategy_ma_convergence_start
002443,,6.38,3,"strategy_consolidation_breakout_preparation, strategy_ma_convergence_start, strategy_macd_divergent_gold_cross"
002354,,6.39,1,strategy_box_bottom_rebound
000726,,6.41,1,strategy_ma_convergence_start
600667,,6.41,1,strategy_ma_convergence_start
601169,,6.41,1,strategy_ma_convergence_start
600098,,6.45,1,strategy_box_bottom_rebound
600335,,6.45,1,strategy_box_bottom_rebound
600236,,6.5,1,strategy_ma_convergence_start
603111,,6.51,1,strategy_macd_divergent_gold_cross
601949,,6.52,1,strategy_ma_convergence_start
002614,,6.54,1,strategy_box_bottom_rebound
603421,,6.55,1,strategy_ma_convergence_start
000505,,6.57,1,strategy_ma_convergence_start
002279,,6.58,2,"strategy_ma_convergence_start, strategy_macd_divergent_gold_cross"
000987,,6.58,1,strategy_ma_convergence_start
000626,,6.59,3,"strategy_consolidation_breakout_preparation, strategy_ma_convergence_start, strategy_macd_divergent_gold_cross"
000928,,6.6,2,"strategy_ma_convergence_start, strategy_macd_divergent_gold_cross"
000002,,6.6,1,strategy_box_bottom_rebound
601609,,6.62,1,strategy_ma_convergence_start
600348,,6.63,1,strategy_box_bottom_rebound
600906,,6.64,1,strategy_ma_convergence_start
601665,,6.65,1,strategy_ma_convergence_start
603385,,6.65,1,strategy_ma_convergence_start
600019,,6.65,1,strategy_box_bottom_rebound
000701,,6.66,1,strategy_plate_breakout_post_close
600155,,6.66,1,strategy_ma_convergence_start
000783,,6.68,1,strategy_ma_convergence_start
002029,,6.7,1,strategy_ma_convergence_start
600719,,6.7,1,strategy_box_bottom_rebound
002187,,6.71,1,strategy_box_bottom_rebound
