ts_code,name
000020.SZ,深华发Ａ
002863.SZ,今飞凯达
601968.SH,宝钢包装
000422.SZ,湖北宜化
002123.SZ,梦网科技
603180.SH,金牌家居
000815.SZ,美利云
002335.SZ,科华数据
603270.SH,金帝股份
002780.SZ,三夫户外
600455.SH,博通股份
603116.SH,红蜻蜓
688786.SH,悦安新材
603223.SH,恒通股份
688768.SH,容知日新
002706.SZ,良信股份
603757.SH,大元泵业
002050.SZ,三花智控
603586.SH,金麒麟
002539.SZ,云图控股
002963.SZ,豪尔赛
601279.SH,英利汽车
688695.SH,中创股份
688028.SH,沃尔德
000593.SZ,德龙汇能
000590.SZ,启迪药业
002767.SZ,先锋电子
001896.SZ,豫能控股
688175.SH,高凌信息
600280.SH,中央商场
600331.SH,宏达股份
688611.SH,杭州柯林
600475.SH,华光环能
000553.SZ,安道麦A
000586.SZ,汇源通信
600096.SH,云天化
600227.SH,赤天化
688657.SH,浩辰软件
600232.SH,金鹰股份
688668.SH,鼎通科技
688698.SH,伟创电气
600776.SH,东方通信
688020.SH,方邦股份
603070.SH,XD万控智
600416.SH,湘电股份
600796.SH,钱江生化
688362.SH,甬矽电子
600302.SH,标准股份
600131.SH,国网信通
688072.SH,拓荆科技
002501.SZ,利源股份
688029.SH,南微医学
600983.SH,惠而浦
603383.SH,顶点软件
688478.SH,晶升股份
002281.SZ,光迅科技
001211.SZ,双枪科技
688332.SH,中科蓝讯
601111.SH,中国国航
688079.SH,美迪凯
000006.SZ,深振业Ａ
601788.SH,光大证券
688386.SH,泛亚微透
605056.SH,咸亨国际
603599.SH,广信股份
688111.SH,金山办公
600731.SH,湖南海利
002428.SZ,云南锗业
688716.SH,中研股份
000997.SZ,新 大 陆
603668.SH,天马科技
600821.SH,金开新能
603527.SH,众源新材
600877.SH,电科芯片
600320.SH,振华重工
603386.SH,骏亚科技
600613.SH,XD神奇制
600418.SH,江淮汽车
688357.SH,建龙微纳
002755.SZ,奥赛康
688669.SH,聚石化学
600984.SH,建设机械
600809.SH,山西汾酒
002848.SZ,*ST高斯
688290.SH,景业智能
600768.SH,宁波富邦
002642.SZ,荣联科技
600452.SH,涪陵电力
002928.SZ,华夏航空
002938.SZ,鹏鼎控股
688375.SH,国博电子
002279.SZ,久其软件
605162.SH,新中港
603277.SH,银都股份
002628.SZ,成都路桥
001308.SZ,康冠科技
600377.SH,宁沪高速
600979.SH,广安爱众
688279.SH,峰岹科技
002214.SZ,*ST大立
688517.SH,XD金冠电
603489.SH,八方股份
600071.SH,凤凰光学
600649.SH,城投控股
603829.SH,洛凯股份
688528.SH,秦川物联
002527.SZ,新时达
601789.SH,宁波建工
001317.SZ,三羊马
603790.SH,雅运股份
002765.SZ,蓝黛科技
688296.SH,和达科技
688681.SH,科汇股份
001301.SZ,尚太科技
002792.SZ,通宇通讯
603616.SH,韩建河山
603861.SH,白云电器
002352.SZ,顺丰控股
002993.SZ,奥海科技
002292.SZ,奥飞娱乐
002442.SZ,龙星科技
603559.SH,*ST通脉
688008.SH,澜起科技
688036.SH,XD传音控
688276.SH,百克生物
605086.SH,龙高股份
688565.SH,力源科技
002881.SZ,美格智能
688229.SH,博睿数据
001216.SZ,华瓷股份
688023.SH,安恒信息
000965.SZ,天保基建
001696.SZ,宗申动力
002824.SZ,和胜股份
600355.SH,*ST精伦
002056.SZ,横店东磁
600660.SH,福耀玻璃
688282.SH,理工导航
688259.SH,创耀科技
688078.SH,龙软科技
688004.SH,博汇科技
603660.SH,苏州科达
603386.SH,骏亚科技
600995.SH,南网储能
600501.SH,航天晨光
603106.SH,恒银科技
603527.SH,众源新材
688109.SH,品茗科技
600115.SH,中国东航
688615.SH,合合信息
688582.SH,芯动联科
600268.SH,国电南自
003029.SZ,吉大正元
688630.SH,芯碁微装
601698.SH,中国卫通
000725.SZ,京东方Ａ
002843.SZ,泰嘉股份
688353.SH,华盛锂电
688522.SH,纳睿雷达
002890.SZ,弘宇股份
000933.SZ,神火股份
603030.SH,全筑股份
605111.SH,新洁能
600569.SH,安阳钢铁
000419.SZ,通程控股
603809.SH,豪能股份
688636.SH,DR智明达
688290.SH,景业智能
600120.SH,浙江东方
603496.SH,恒为科技
603893.SH,瑞芯微
600980.SH,北矿科技
600315.SH,上海家化
688629.SH,华丰科技
600383.SH,金地集团
688306.SH,均普智能
603337.SH,杰克股份
002544.SZ,普天科技
688800.SH,瑞可达
002860.SZ,星帅尔
688270.SH,臻镭科技
603533.SH,掌阅科技
000608.SZ,*ST阳光
600663.SH,陆家嘴
688508.SH,芯朋微
600816.SH,建元信托
605228.SH,神通科技
603013.SH,XD亚普股
605050.SH,福然德
002374.SZ,中锐股份
002761.SZ,浙江建投
600536.SH,中国软件
001382.SZ,新亚电缆
600217.SH,中再资环
000625.SZ,长安汽车
688158.SH,优刻得-W
001229.SZ,魅视科技
688619.SH,罗普特
688256.SH,寒武纪-U
688500.SH,慧辰股份
001210.SZ,金房能源
688501.SH,青达环保
603189.SH,网达软件
000031.SZ,大悦城
002595.SZ,豪迈科技
601778.SH,晶科科技
600323.SH,瀚蓝环境
600320.SH,振华重工
002237.SZ,恒邦股份
002338.SZ,奥普光电
001216.SZ,华瓷股份
600268.SH,国电南自
002171.SZ,楚江新材
001314.SZ,亿道信息
600486.SH,扬农化工
000962.SZ,东方钽业
600570.SH,恒生电子
600606.SH,绿地控股
002662.SZ,峰璟股份
600301.SH,华锡有色
600959.SH,江苏有线
688038.SH,中科通达
002629.SZ,仁智股份
600649.SH,城投控股
688182.SH,灿勤科技
000779.SZ,甘咨询
603956.SH,威派格
600568.SH,ST中珠
001278.SZ,一彬科技
000711.SZ,*ST京蓝
603341.SH,龙旗科技
688526.SH,科前生物
603798.SH,康普顿
603179.SH,新泉股份
603186.SH,华正新材
603313.SH,梦百合
001203.SZ,大中矿业
603616.SH,韩建河山
688616.SH,西力科技
000050.SZ,深天马Ａ
003011.SZ,海象新材
000400.SZ,许继电气
600845.SH,宝信软件
002475.SZ,立讯精密
688123.SH,聚辰股份
603258.SH,电魂网络
002940.SZ,昂利康
603516.SH,淳中科技
601155.SH,新城控股
000970.SZ,中科三环
002441.SZ,众业达
002362.SZ,汉王科技
002042.SZ,华孚时尚
600115.SH,中国东航
002169.SZ,智光电气
001215.SZ,千味央厨
002211.SZ,ST宏达
688227.SH,品高股份
002616.SZ,长青集团
688677.SH,海泰新光
603136.SH,天目湖
002672.SZ,东江环保
600996.SH,贵广网络
603171.SH,税友股份
601126.SH,四方股份
000938.SZ,紫光股份
002244.SZ,滨江集团
002017.SZ,东信和平
000514.SZ,渝 开 发
603698.SH,航天工程
002384.SZ,东山精密
002383.SZ,合众思壮
601616.SH,广电电气
000426.SZ,兴业银锡
002975.SZ,博杰股份
603271.SH,永杰新材
002270.SZ,华明装备
605580.SH,恒盛能源
603395.SH,红四方
601016.SH,节能风电
688776.SH,国光电气
002096.SZ,易普力
603269.SH,海鸥股份
002488.SZ,金固股份
688580.SH,伟思医疗
002916.SZ,深南电路
601218.SH,吉鑫科技
002342.SZ,巨力索具
603421.SH,鼎信通讯
002622.SZ,皓宸医疗
603655.SH,朗博科技
002837.SZ,英维克
603816.SH,顾家家居
603050.SH,科林电气
002796.SZ,世嘉科技
002388.SZ,ST新亚
688115.SH,思林杰
605080.SH,浙江自然
688100.SH,威胜信息
002174.SZ,游族网络
000676.SZ,智度股份
002227.SZ,奥 特 迅
688597.SH,煜邦电力
603605.SH,珀莱雅
688511.SH,*ST天微
002045.SZ,国光电器
603618.SH,杭电股份
688573.SH,信宇人
603051.SH,鹿山新材
002184.SZ,海得控制
601778.SH,晶科科技
605555.SH,德昌股份
603701.SH,德宏股份
000852.SZ,石化机械
605108.SH,同庆楼
688302.SH,海创药业-U
002519.SZ,银河电子
688523.SH,航天环宇
002436.SZ,兴森科技
002354.SZ,天娱数科
002543.SZ,万和电气
688365.SH,光云科技
688188.SH,柏楚电子
688244.SH,永信至诚
002775.SZ,文科股份
600459.SH,贵研铂业
688129.SH,东来技术
688112.SH,鼎阳科技
002221.SZ,东华能源
002364.SZ,中恒电气
000678.SZ,襄阳轴承
688301.SH,奕瑞科技
000669.SZ,ST金鸿
601222.SH,林洋能源
603885.SH,吉祥航空
601616.SH,广电电气
688622.SH,禾信仪器
600567.SH,山鹰国际
002771.SZ,真视通
002291.SZ,遥望科技
600360.SH,*ST华微
600880.SH,博瑞传播
603289.SH,XD泰瑞机
000059.SZ,华锦股份
688602.SH,康鹏科技
603255.SH,鼎际得
600563.SH,法拉电子
600826.SH,兰生股份
002927.SZ,泰永长征
002112.SZ,三变科技
601700.SH,风范股份
002669.SZ,康达新材
600726.SH,华电能源
002213.SZ,大为股份
688356.SH,键凯科技
688539.SH,高华科技
688212.SH,澳华内镜
688173.SH,希荻微
688073.SH,毕得医药
688484.SH,南芯科技
002530.SZ,金财互联
688220.SH,翱捷科技-U
603373.SH,安邦护卫
688518.SH,联赢激光
002789.SZ,*ST建艺
000791.SZ,甘肃能源
002912.SZ,中新赛克
000988.SZ,华工科技
600490.SH,鹏欣资源
688330.SH,宏力达
688623.SH,双元科技
000638.SZ,*ST万方
603810.SH,丰山集团
603920.SH,世运电路
600234.SH,科新发展
002495.SZ,佳隆股份
002513.SZ,蓝丰生化
688215.SH,瑞晟智能
000430.SZ,ST张家界
002334.SZ,英威腾
688310.SH,迈得医疗
603273.SH,天元智能
001222.SZ,源飞宠物
688069.SH,德林海
600621.SH,华鑫股份
600738.SH,丽尚国潮
688600.SH,皖仪科技
603666.SH,亿嘉和
603131.SH,上海沪工
600603.SH,ST广物
002290.SZ,禾盛新材
688403.SH,汇成股份
002528.SZ,ST英飞拓
600107.SH,ST尔雅
000010.SZ,美丽生态
688287.SH,*ST观典
600158.SH,中体产业
600216.SH,浙江医药
002155.SZ,湖南黄金
000668.SZ,*ST荣控
000042.SZ,中洲控股
000851.SZ,*ST高鸿
603228.SH,景旺电子
002365.SZ,永安药业
000977.SZ,浪潮信息
688590.SH,新致软件
605090.SH,九丰能源
688590.SH,新致软件
000032.SZ,深桑达Ａ
605090.SH,九丰能源
603822.SH,嘉澳环保
603307.SH,扬州金泉
605286.SH,同力日升
603067.SH,振华股份
603926.SH,铁流股份
002006.SZ,精工科技
688258.SH,卓易信息
002295.SZ,精艺股份
688213.SH,思特威-W
002587.SZ,奥拓电子
601567.SH,三星医疗
002316.SZ,ST亚联
000158.SZ,常山北明
688287.SH,*ST观典
002774.SZ,快意电梯
002495.SZ,佳隆股份
003001.SZ,中岩大地
603131.SH,上海沪工
603639.SH,海利尔
002425.SZ,ST凯文
600854.SH,春兰股份
002261.SZ,拓维信息
002485.SZ,ST雪发
600366.SH,宁波韵升
688103.SH,国力股份
600814.SH,杭州解百
002526.SZ,山东矿机
002063.SZ,远光软件
002241.SZ,歌尔股份
603683.SH,晶华新材
688039.SH,当虹科技
002350.SZ,北京科锐
603159.SH,上海亚虹
002395.SZ,双象股份
002463.SZ,沪电股份
688210.SH,统联精密
002471.SZ,中超控股
603119.SH,浙江荣泰
000596.SZ,古井贡酒
605298.SH,必得科技
002899.SZ,英派斯
002072.SZ,凯瑞德
688717.SH,艾罗能源
601678.SH,滨化股份
600696.SH,*ST岩石
600588.SH,用友网络
600735.SH,新华锦
688667.SH,菱电电控
600218.SH,全柴动力
000555.SZ,神州信息
002380.SZ,科远智慧
688333.SH,铂力特
002177.SZ,御银股份
002190.SZ,成飞集成
002309.SZ,ST中利
688246.SH,嘉和美康
603109.SH,神驰机电
603507.SH,振江股份
001236.SZ,弘业期货
603129.SH,春风动力
600589.SH,大位科技
002996.SZ,顺博合金
603950.SH,长源东谷
002418.SZ,康盛股份
603048.SH,浙江黎明
003009.SZ,中天火箭
002103.SZ,广博股份
603042.SH,华脉科技
002446.SZ,盛路通信
002858.SZ,力盛体育
000504.SZ,*ST生物
605123.SH,派克新材
688248.SH,南网科技
688503.SH,聚和材料
605288.SH,凯迪股份
688053.SH,思科瑞
688520.SH,神州细胞
002215.SZ,诺 普 信
002194.SZ,武汉凡谷
688393.SH,安必平
002181.SZ,粤 传 媒
600927.SH,永安期货
600892.SH,*ST大晟
000632.SZ,三木集团
688152.SH,麒麟信安
002152.SZ,广电运通
002178.SZ,延华智能
600608.SH,*ST沪科
002947.SZ,恒铭达
002196.SZ,方正电机
688013.SH,天臣医疗
002250.SZ,联化科技
601138.SH,工业富联
603637.SH,镇海股份
603296.SH,华勤技术
600078.SH,澄星股份
600375.SH,汉马科技
002197.SZ,ST证通
600415.SH,小商品城
002657.SZ,中科金财
603839.SH,安正时尚
688195.SH,腾景科技
002259.SZ,升达林业
600345.SH,长江通信
002453.SZ,华软科技
600148.SH,长春一东
600797.SH,浙大网新
688787.SH,海天瑞声
002576.SZ,通达动力
600250.SH,南京商旅
688692.SH,达梦数据
001389.SZ,广合科技
600082.SH,海泰发展
688219.SH,会通股份
003035.SZ,南网能源
003019.SZ,宸展光电
000929.SZ,*ST兰黄
688435.SH,英方软件
688077.SH,XD大地熊
603319.SH,美湖股份
000811.SZ,冰轮环境
002121.SZ,科陆电子
603985.SH,恒润股份
002841.SZ,视源股份
600381.SH,*ST春天
002055.SZ,得润电子
605299.SH,舒华体育
603657.SH,春光科技
603086.SH,先达股份
600961.SH,株冶集团
600392.SH,盛和资源
688163.SH,XD赛伦生
688788.SH,科思科技
000525.SZ,ST红太阳
688002.SH,睿创微纳
605066.SH,天正电气
000518.SZ,*ST四环
000908.SZ,*ST景峰
603899.SH,晨光股份
603557.SH,ST起步
603758.SH,秦安股份
600037.SH,歌华有线
600561.SH,江西长运
000682.SZ,东方电子
603023.SH,威帝股份
688696.SH,极米科技
002981.SZ,朝阳科技
605389.SH,长龄液压
002491.SZ,通鼎互联
001338.SZ,永顺泰
603883.SH,老百姓
603101.SH,汇嘉时代
002545.SZ,东方铁塔
002326.SZ,永太科技
688519.SH,南亚新材
002355.SZ,兴民智通
000665.SZ,湖北广电
001309.SZ,德明利
600834.SH,申通地铁
002104.SZ,恒宝股份
688096.SH,京源环保
688313.SH,仕佳光子
600289.SH,*ST信通
603173.SH,福斯达
688655.SH,迅捷兴
002199.SZ,*ST东晶
605196.SH,华通线缆
002058.SZ,*ST威尔
002046.SZ,国机精工
600358.SH,ST联合
000402.SZ,金 融 街
688316.SH,青云科技-U
002306.SZ,*ST云网
688208.SH,道通科技
600136.SH,ST明诚
002961.SZ,瑞达期货
688068.SH,热景生物
688613.SH,奥精医疗
600557.SH,康缘药业
603506.SH,南都物业
601606.SH,长城军工
600259.SH,广晟有色
688592.SH,司南导航
600110.SH,诺德股份
605018.SH,长华集团
688443.SH,智翔金泰-U
603595.SH,东尼电子
002015.SZ,协鑫能科
002609.SZ,捷顺科技
603211.SH,晋拓股份
002731.SZ,萃华珠宝
603238.SH,诺邦股份
002134.SZ,天津普林
002639.SZ,雪人股份
688183.SH,生益电子
002925.SZ,盈趣科技
603679.SH,华体科技
002189.SZ,中光学
600698.SH,湖南天雁
002339.SZ,积成电子
603226.SH,菲林格尔
601007.SH,金陵饭店
603823.SH,百合花
600178.SH,东安动力
000533.SZ,顺钠股份
603093.SH,南华期货
002090.SZ,金智科技
603518.SH,锦泓集团
603392.SH,万泰生物
002932.SZ,明德生物
000695.SZ,滨海能源
002826.SZ,易明医药
002951.SZ,金时科技
002969.SZ,嘉美包装
001379.SZ,腾达科技
002856.SZ,美芝股份
605099.SH,共创草坪
002115.SZ,三维通信
002265.SZ,建设工业
002878.SZ,元隆雅图
000530.SZ,冰山冷热
001258.SZ,立新能源
600939.SH,重庆建工
603585.SH,苏利股份
000506.SZ,中润资源
002298.SZ,中电鑫龙
002546.SZ,新联电子
000889.SZ,中嘉博创
603176.SH,汇通集团
688379.SH,华光新材
603049.SH,N中策
688151.SH,华强科技
